#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery
#Serial Number: SN:210244626787
#Date Time: 2025-11-05 13:00:31.492
#Sample rate: 1e+08Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 2 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 5 V/div Offset: 0 V Sample Mode: Average
#Channel 2: Range: 5 V/div Offset: 0 V Sample Mode: Average

Time (s),Channel 1 (V),Channel 2 (V)
-2.076e-05,0.02872236215800324,-0.02134035934391865
-2.075e-05,0.02518331481129643,-0.003892948593121689
-2.074e-05,0.03226140950471005,-0.01785087719375926
-2.073e-05,0.03933950419812366,-0.01436139504359987
-2.072e-05,0.02518331481129643,-0.01087191289344047
-2.071e-05,0.02164426746458963,-0.02482984149407804
-2.07e-05,0.01810522011788282,-0.01087191289344047
-2.069e-05,0.02518331481129643,-0.01785087719375926
-2.068e-05,0.03226140950471005,-0.01436139504359987
-2.067e-05,0.02872236215800324,-0.01785087719375926
-2.066e-05,0.02872236215800324,-0.01785087719375926
-2.065e-05,0.03226140950471005,-0.01436139504359987
-2.064e-05,0.02872236215800324,-0.003892948593121689
-2.063e-05,0.01810522011788282,-0.007382430743281081
-2.062e-05,0.02164426746458963,-0.01436139504359987
-2.061e-05,0.02872236215800324,-0.03180880579439683
-2.06e-05,0.03580045685141686,0.006575497857356487
-2.059e-05,0.02518331481129643,-0.01785087719375926
-2.058e-05,0.01456617277117602,-0.01087191289344047
-2.057e-05,0.03580045685141686,-0.02482984149407804
-2.056e-05,0.02872236215800324,-0.02831932364423743
-2.055e-05,0.03226140950471005,-0.02482984149407804
-2.054e-05,0.01810522011788282,0.003086015707197095
-2.053e-05,0.02872236215800324,-0.01436139504359987
-2.052e-05,0.02872236215800324,-0.01785087719375926
-2.051e-05,0.02164426746458963,-0.01087191289344047
-2.05e-05,0.03580045685141686,-0.007382430743281081
-2.049e-05,0.02164426746458963,-0.01436139504359987
-2.048e-05,0.03580045685141686,-0.01785087719375926
-2.047e-05,0.05703474093165769,-0.0004034664429622969
-2.046e-05,0.01456617277117602,-0.01087191289344047
-2.045e-05,0.02872236215800324,-0.02482984149407804
-2.044e-05,0.02518331481129643,0.003086015707197095
-2.043e-05,0.02518331481129643,-0.01785087719375926
-2.042e-05,0.03580045685141686,-0.003892948593121689
-2.041e-05,0.01102712542446921,-0.0004034664429622969
-2.04e-05,0.02872236215800324,-0.01436139504359987
-2.039e-05,0.02518331481129643,-0.01087191289344047
-2.038e-05,0.01456617277117602,-0.01785087719375926
-2.037e-05,0.02164426746458963,-0.02134035934391865
-2.036e-05,0.03580045685141686,0.01355446215767527
-2.035e-05,0.01810522011788282,-0.01785087719375926
-2.034e-05,0.03933950419812366,-0.01436139504359987
-2.033e-05,0.02518331481129643,0.01006498000751588
-2.032e-05,0.02518331481129643,-0.01087191289344047
-2.031e-05,0.01456617277117602,-0.007382430743281081
-2.03e-05,0.02164426746458963,-0.01785087719375926
-2.029e-05,0.03933950419812366,-0.02134035934391865
-2.028e-05,0.02872236215800324,-0.003892948593121689
-2.027e-05,0.02518331481129643,-0.0004034664429622969
-2.026e-05,0.003949030731055598,-0.01785087719375926
-2.025e-05,0.01456617277117602,-0.01087191289344047
-2.024e-05,0.03933950419812366,0.003086015707197095
-2.023e-05,0.02164426746458963,-0.003892948593121689
-2.022e-05,0.02518331481129643,-0.02134035934391865
-2.021e-05,0.02518331481129643,-0.01436139504359987
-2.02e-05,0.02518331481129643,-0.003892948593121689
-2.019e-05,0.02518331481129643,-0.01436139504359987
-2.018e-05,0.01810522011788282,-0.003892948593121689
-2.017e-05,0.01810522011788282,-0.03180880579439683
-2.016e-05,0.01102712542446921,-0.01436139504359987
-2.015e-05,0.01102712542446921,-0.0004034664429622969
-2.014e-05,0.02518331481129643,-0.01436139504359987
-2.013e-05,0.02872236215800324,-0.0004034664429622969
-2.012e-05,0.02872236215800324,-0.003892948593121689
-2.011e-05,0.01456617277117602,-0.01436139504359987
-2.01e-05,0.01456617277117602,-0.02134035934391865
-2.009e-05,0.02164426746458963,0.003086015707197095
-2.008e-05,0.03226140950471005,-0.003892948593121689
-2.007e-05,0.02518331481129643,-0.003892948593121689
-2.006e-05,0.02872236215800324,0.006575497857356487
-2.005e-05,0.01810522011788282,-0.003892948593121689
-2.004e-05,0.007488078077762405,-0.003892948593121689
-2.003e-05,0.02164426746458963,-0.003892948593121689
-2.002e-05,0.02518331481129643,-0.01436139504359987
-2.001e-05,0.02164426746458963,-0.01436139504359987
-2e-05,0.02164426746458963,-0.01087191289344047
-1.999e-05,0.01456617277117602,-0.01087191289344047
-1.998e-05,0.02518331481129643,0.003086015707197095
-1.997e-05,0.003949030731055598,-0.01087191289344047
-1.996e-05,0.01810522011788282,-0.02134035934391865
-1.995e-05,0.01810522011788282,-0.003892948593121689
-1.994e-05,0.02872236215800324,-0.02482984149407804
-1.993e-05,0.02872236215800324,-0.02134035934391865
-1.992e-05,0.02872236215800324,-0.0004034664429622969
-1.991e-05,0.01810522011788282,-0.01087191289344047
-1.99e-05,0.03226140950471005,-0.02134035934391865
-1.989e-05,0.02518331481129643,-0.003892948593121689
-1.988e-05,0.01810522011788282,-0.007382430743281081
-1.987e-05,0.01810522011788282,0.02053342645799406
-1.986e-05,0.02872236215800324,-0.007382430743281081
-1.985e-05,0.01810522011788282,-0.01785087719375926
-1.984e-05,0.02164426746458963,-0.01436139504359987
-1.983e-05,0.01456617277117602,0.006575497857356487
-1.982e-05,0.007488078077762405,-0.003892948593121689
-1.981e-05,0.000409983384348792,-0.01785087719375926
-1.98e-05,0.02518331481129643,0.003086015707197095
-1.979e-05,0.02518331481129643,-0.01785087719375926
-1.978e-05,0.003949030731055598,0.01006498000751588
-1.977e-05,0.01810522011788282,-0.01785087719375926
-1.976e-05,0.02518331481129643,-0.01436139504359987
-1.975e-05,0.02164426746458963,0.003086015707197095
-1.974e-05,0.007488078077762405,-0.02482984149407804
-1.973e-05,0.03226140950471005,-0.01436139504359987
-1.972e-05,0.03226140950471005,-0.01436139504359987
-1.971e-05,0.01102712542446921,-0.01087191289344047
-1.97e-05,0.02872236215800324,-0.01785087719375926
-1.969e-05,0.01456617277117602,-0.01436139504359987
-1.968e-05,0.007488078077762405,-0.003892948593121689
-1.967e-05,0.03580045685141686,-0.02482984149407804
-1.966e-05,0.03226140950471005,0.006575497857356487
-1.965e-05,0.04641759889153727,-0.02482984149407804
-1.964e-05,0.02872236215800324,-0.01087191289344047
-1.963e-05,0.01456617277117602,-0.01087191289344047
-1.962e-05,0.02164426746458963,-0.01436139504359987
-1.961e-05,0.01810522011788282,-0.02134035934391865
-1.96e-05,0.03226140950471005,-0.003892948593121689
-1.959e-05,0.02872236215800324,-0.02482984149407804
-1.958e-05,0.01102712542446921,0.006575497857356487
-1.957e-05,0.04995664623824408,-0.01785087719375926
-1.956e-05,0.02164426746458963,0.01006498000751588
-1.955e-05,0.02518331481129643,-0.01436139504359987
-1.954e-05,0.01102712542446921,-0.003892948593121689
-1.953e-05,0.02518331481129643,-0.01436139504359987
-1.952e-05,0.02872236215800324,0.006575497857356487
-1.951e-05,0.007488078077762405,-0.01436139504359987
-1.95e-05,0.02164426746458963,-0.01785087719375926
-1.949e-05,0.01810522011788282,0.01006498000751588
-1.948e-05,0.01102712542446921,-0.01436139504359987
-1.947e-05,0.01456617277117602,-0.003892948593121689
-1.946e-05,0.02164426746458963,-0.003892948593121689
-1.945e-05,0.03580045685141686,-0.01087191289344047
-1.944e-05,0.003949030731055598,-0.003892948593121689
-1.943e-05,0.02518331481129643,-0.01087191289344047
-1.942e-05,0.01810522011788282,-0.007382430743281081
-1.941e-05,0.02872236215800324,0.003086015707197095
-1.94e-05,0.03580045685141686,-0.01087191289344047
-1.939e-05,0.01810522011788282,-0.01087191289344047
-1.938e-05,0.02872236215800324,0.003086015707197095
-1.937e-05,0.04287855154483047,0.003086015707197095
-1.936e-05,0.03226140950471005,-0.01087191289344047
-1.935e-05,0.007488078077762405,-0.01785087719375926
-1.934e-05,0.03226140950471005,-0.007382430743281081
-1.933e-05,0.02872236215800324,-0.003892948593121689
-1.932e-05,0.04995664623824408,0.003086015707197095
-1.931e-05,0.01102712542446921,-0.01436139504359987
-1.93e-05,0.02872236215800324,-0.01087191289344047
-1.929e-05,0.01456617277117602,-0.007382430743281081
-1.928e-05,0.03226140950471005,-0.007382430743281081
-1.927e-05,0.01456617277117602,-0.003892948593121689
-1.926e-05,0.03933950419812366,-0.01785087719375926
-1.925e-05,0.01102712542446921,-0.01087191289344047
-1.924e-05,0.02872236215800324,-0.003892948593121689
-1.923e-05,0.02164426746458963,0.003086015707197095
-1.922e-05,0.02872236215800324,-0.02134035934391865
-1.921e-05,0.02518331481129643,-0.007382430743281081
-1.92e-05,0.02872236215800324,-0.003892948593121689
-1.919e-05,0.02872236215800324,-0.003892948593121689
-1.918e-05,0.02518331481129643,-0.003892948593121689
-1.917e-05,0.02518331481129643,-0.003892948593121689
-1.916e-05,0.03226140950471005,-0.01087191289344047
-1.915e-05,0.02164426746458963,0.003086015707197095
-1.914e-05,0.03933950419812366,-0.003892948593121689
-1.913e-05,0.01810522011788282,-0.007382430743281081
-1.912e-05,0.02518331481129643,-0.01436139504359987
-1.911e-05,0.02872236215800324,-0.01087191289344047
-1.91e-05,0.03226140950471005,-0.007382430743281081
-1.909e-05,0.02518331481129643,-0.01436139504359987
-1.908e-05,0.01456617277117602,-0.007382430743281081
-1.907e-05,0.03580045685141686,-0.01087191289344047
-1.906e-05,0.03933950419812366,-0.0004034664429622969
-1.905e-05,0.02872236215800324,-0.007382430743281081
-1.904e-05,0.02518331481129643,-0.003892948593121689
-1.903e-05,0.02518331481129643,-0.007382430743281081
-1.902e-05,0.03580045685141686,-0.007382430743281081
-1.901e-05,0.02872236215800324,-0.0004034664429622969
-1.9e-05,0.02872236215800324,-0.0004034664429622969
-1.899e-05,0.02164426746458963,-0.0004034664429622969
-1.898e-05,0.01456617277117602,-0.0004034664429622969
-1.897e-05,0.04287855154483047,-0.01436139504359987
-1.896e-05,0.007488078077762405,-0.01087191289344047
-1.895e-05,0.04641759889153727,-0.0004034664429622969
-1.894e-05,0.03226140950471005,-0.01436139504359987
-1.893e-05,0.03580045685141686,0.006575497857356487
-1.892e-05,0.01810522011788282,-0.003892948593121689
-1.891e-05,0.02164426746458963,-0.003892948593121689
-1.89e-05,0.02872236215800324,-0.02482984149407804
-1.889e-05,0.03933950419812366,-0.003892948593121689
-1.888e-05,0.02872236215800324,-0.003892948593121689
-1.887e-05,0.03933950419812366,-0.01785087719375926
-1.886e-05,0.02518331481129643,-0.007382430743281081
-1.885e-05,0.03226140950471005,0.006575497857356487
-1.884e-05,0.02164426746458963,-0.003892948593121689
-1.883e-05,0.03933950419812366,0.003086015707197095
-1.882e-05,0.02518331481129643,0.003086015707197095
-1.881e-05,0.02518331481129643,-0.007382430743281081
-1.88e-05,0.02518331481129643,0.006575497857356487
-1.879e-05,0.03580045685141686,-0.01785087719375926
-1.878e-05,0.03580045685141686,-0.007382430743281081
-1.877e-05,0.02164426746458963,-0.03180880579439683
-1.876e-05,0.01456617277117602,-0.01785087719375926
-1.875e-05,0.02872236215800324,-0.003892948593121689
-1.874e-05,0.03580045685141686,0.003086015707197095
-1.873e-05,0.03226140950471005,-0.003892948593121689
-1.872e-05,0.03226140950471005,-0.0004034664429622969
-1.871e-05,0.03226140950471005,0.006575497857356487
-1.87e-05,0.02518331481129643,0.006575497857356487
-1.869e-05,0.02872236215800324,-0.02134035934391865
-1.868e-05,0.02518331481129643,-0.0004034664429622969
-1.867e-05,0.03226140950471005,0.003086015707197095
-1.866e-05,0.01810522011788282,-0.01785087719375926
-1.865e-05,0.02872236215800324,0.01704394430783467
-1.864e-05,0.02872236215800324,-0.01785087719375926
-1.863e-05,0.02872236215800324,-0.0004034664429622969
-1.862e-05,0.03226140950471005,-0.007382430743281081
-1.861e-05,0.04641759889153727,-0.007382430743281081
-1.86e-05,0.03933950419812366,-0.01436139504359987
-1.859e-05,0.02518331481129643,-0.003892948593121689
-1.858e-05,0.03226140950471005,0.01355446215767527
-1.857e-05,0.03933950419812366,0.003086015707197095
-1.856e-05,0.03580045685141686,-0.0004034664429622969
-1.855e-05,0.02872236215800324,-0.007382430743281081
-1.854e-05,0.01456617277117602,-0.01436139504359987
-1.853e-05,0.02164426746458963,-0.01785087719375926
-1.852e-05,0.03226140950471005,-0.003892948593121689
-1.851e-05,0.03933950419812366,-0.003892948593121689
-1.85e-05,0.03933950419812366,-0.02134035934391865
-1.849e-05,0.03580045685141686,-0.007382430743281081
-1.848e-05,0.03226140950471005,0.01006498000751588
-1.847e-05,0.04641759889153727,-0.01087191289344047
-1.846e-05,0.04287855154483047,0.006575497857356487
-1.845e-05,0.04641759889153727,-0.02831932364423743
-1.844e-05,0.04995664623824408,-0.01785087719375926
-1.843e-05,0.02164426746458963,-0.007382430743281081
-1.842e-05,0.01456617277117602,-0.01436139504359987
-1.841e-05,0.03226140950471005,-0.01785087719375926
-1.84e-05,0.02518331481129643,-0.01087191289344047
-1.839e-05,0.04287855154483047,-0.0004034664429622969
-1.838e-05,0.03933950419812366,-0.003892948593121689
-1.837e-05,0.03226140950471005,-0.01785087719375926
-1.836e-05,0.01810522011788282,0.006575497857356487
-1.835e-05,0.03580045685141686,-0.007382430743281081
-1.834e-05,0.03226140950471005,-0.007382430743281081
-1.833e-05,0.03933950419812366,-0.003892948593121689
-1.832e-05,0.02872236215800324,-0.02134035934391865
-1.831e-05,0.02518331481129643,-0.01436139504359987
-1.83e-05,0.003949030731055598,-0.01785087719375926
-1.829e-05,0.03580045685141686,-0.01087191289344047
-1.828e-05,0.03226140950471005,-0.02134035934391865
-1.827e-05,0.03226140950471005,-0.003892948593121689
-1.826e-05,0.02872236215800324,-0.01436139504359987
-1.825e-05,0.02164426746458963,-0.02482984149407804
-1.824e-05,0.03933950419812366,0.01355446215767527
-1.823e-05,0.02518331481129643,-0.01785087719375926
-1.822e-05,0.03226140950471005,-0.0004034664429622969
-1.821e-05,0.02872236215800324,-0.01087191289344047
-1.82e-05,0.04287855154483047,-0.01436139504359987
-1.819e-05,0.03933950419812366,-0.0004034664429622969
-1.818e-05,0.03580045685141686,0.003086015707197095
-1.817e-05,0.04995664623824408,-0.0004034664429622969
-1.816e-05,0.03933950419812366,0.01704394430783467
-1.815e-05,0.02872236215800324,-0.003892948593121689
-1.814e-05,0.02164426746458963,-0.01436139504359987
-1.813e-05,0.04641759889153727,-0.01087191289344047
-1.812e-05,0.02164426746458963,-0.007382430743281081
-1.811e-05,0.03226140950471005,-0.003892948593121689
-1.81e-05,0.03933950419812366,-0.03180880579439683
-1.809e-05,0.02164426746458963,-0.01436139504359987
-1.808e-05,0.04641759889153727,-0.02134035934391865
-1.807e-05,0.02518331481129643,-0.01087191289344047
-1.806e-05,0.01810522011788282,-0.0004034664429622969
-1.805e-05,0.03580045685141686,-0.01436139504359987
-1.804e-05,0.02164426746458963,-0.01087191289344047
-1.803e-05,0.03226140950471005,-0.007382430743281081
-1.802e-05,0.02164426746458963,0.01704394430783467
-1.801e-05,0.03933950419812366,0.003086015707197095
-1.8e-05,0.03226140950471005,-0.007382430743281081
-1.799e-05,0.02518331481129643,-0.007382430743281081
-1.798e-05,0.02872236215800324,-0.003892948593121689
-1.797e-05,0.02872236215800324,-0.007382430743281081
-1.796e-05,0.02872236215800324,-0.007382430743281081
-1.795e-05,0.02518331481129643,-0.0004034664429622969
-1.794e-05,0.04641759889153727,-0.0004034664429622969
-1.793e-05,0.02872236215800324,-0.007382430743281081
-1.792e-05,0.01102712542446921,-0.007382430743281081
-1.791e-05,0.01810522011788282,-0.03180880579439683
-1.79e-05,0.03933950419812366,-0.0004034664429622969
-1.789e-05,0.03933950419812366,-0.01087191289344047
-1.788e-05,0.02518331481129643,-0.0004034664429622969
-1.787e-05,0.04287855154483047,-0.007382430743281081
-1.786e-05,0.02518331481129643,-0.01087191289344047
-1.785e-05,0.03226140950471005,-0.01087191289344047
-1.784e-05,0.02872236215800324,0.003086015707197095
-1.783e-05,0.02872236215800324,-0.01785087719375926
-1.782e-05,0.03226140950471005,-0.01087191289344047
-1.781e-05,0.02872236215800324,0.01704394430783467
-1.78e-05,0.02164426746458963,0.01006498000751588
-1.779e-05,0.03226140950471005,0.003086015707197095
-1.778e-05,0.007488078077762405,-0.01087191289344047
-1.777e-05,0.02872236215800324,-0.01436139504359987
-1.776e-05,0.02518331481129643,-0.003892948593121689
-1.775e-05,0.02518331481129643,-0.02134035934391865
-1.774e-05,0.03933950419812366,-0.007382430743281081
-1.773e-05,0.03226140950471005,-0.003892948593121689
-1.772e-05,0.02872236215800324,-0.003892948593121689
-1.771e-05,0.02164426746458963,0.003086015707197095
-1.77e-05,0.04287855154483047,-0.007382430743281081
-1.769e-05,0.02164426746458963,-0.01436139504359987
-1.768e-05,0.02518331481129643,-0.01785087719375926
-1.767e-05,0.02872236215800324,0.003086015707197095
-1.766e-05,0.01456617277117602,-0.01436139504359987
-1.765e-05,0.03580045685141686,-0.0004034664429622969
-1.764e-05,0.03226140950471005,-0.01087191289344047
-1.763e-05,0.02518331481129643,0.01355446215767527
-1.762e-05,0.01102712542446921,-0.0004034664429622969
-1.761e-05,0.01456617277117602,-0.003892948593121689
-1.76e-05,0.01456617277117602,-0.007382430743281081
-1.759e-05,0.02872236215800324,0.01006498000751588
-1.758e-05,0.003949030731055598,-0.01087191289344047
-1.757e-05,0.02518331481129643,-0.003892948593121689
-1.756e-05,0.01810522011788282,-0.003892948593121689
-1.755e-05,0.01810522011788282,0.01006498000751588
-1.754e-05,0.01810522011788282,-0.01087191289344047
-1.753e-05,0.02164426746458963,-0.007382430743281081
-1.752e-05,0.02872236215800324,-0.01436139504359987
-1.751e-05,0.01810522011788282,-0.02134035934391865
-1.75e-05,0.02518331481129643,0.01006498000751588
-1.749e-05,0.007488078077762405,-0.003892948593121689
-1.748e-05,0.03933950419812366,0.003086015707197095
-1.747e-05,0.02518331481129643,-0.003892948593121689
-1.746e-05,0.03933950419812366,0.003086015707197095
-1.745e-05,0.02872236215800324,-0.003892948593121689
-1.744e-05,0.01456617277117602,-0.01436139504359987
-1.743e-05,0.02872236215800324,-0.01087191289344047
-1.742e-05,0.02872236215800324,-0.01785087719375926
-1.741e-05,0.02518331481129643,-0.01436139504359987
-1.74e-05,0.02164426746458963,-0.003892948593121689
-1.739e-05,0.03580045685141686,-0.0004034664429622969
-1.738e-05,0.02518331481129643,-0.01436139504359987
-1.737e-05,0.02164426746458963,0.006575497857356487
-1.736e-05,0.003949030731055598,-0.01785087719375926
-1.735e-05,0.02164426746458963,-0.01087191289344047
-1.734e-05,0.02518331481129643,-0.01436139504359987
-1.733e-05,0.02518331481129643,-0.007382430743281081
-1.732e-05,0.03226140950471005,-0.01087191289344047
-1.731e-05,0.05349569358495088,-0.003892948593121689
-1.73e-05,0.03933950419812366,-0.01436139504359987
-1.729e-05,0.02872236215800324,0.006575497857356487
-1.728e-05,0.05349569358495088,-0.007382430743281081
-1.727e-05,0.02164426746458963,-0.02482984149407804
-1.726e-05,0.01810522011788282,-0.003892948593121689
-1.725e-05,0.03580045685141686,-0.01785087719375926
-1.724e-05,0.007488078077762405,0.003086015707197095
-1.723e-05,0.02518331481129643,-0.01785087719375926
-1.722e-05,0.04287855154483047,-0.01087191289344047
-1.721e-05,0.02872236215800324,-0.003892948593121689
-1.72e-05,0.02518331481129643,-0.007382430743281081
-1.719e-05,0.01456617277117602,-0.01785087719375926
-1.718e-05,0.02518331481129643,-0.02482984149407804
-1.717e-05,0.02164426746458963,-0.01436139504359987
-1.716e-05,0.02872236215800324,-0.003892948593121689
-1.715e-05,0.02164426746458963,-0.01087191289344047
-1.714e-05,0.01102712542446921,-0.01785087719375926
-1.713e-05,0.02518331481129643,-0.003892948593121689
-1.712e-05,0.04287855154483047,-0.007382430743281081
-1.711e-05,0.03580045685141686,-0.003892948593121689
-1.71e-05,0.02872236215800324,-0.0004034664429622969
-1.709e-05,0.02518331481129643,-0.01785087719375926
-1.708e-05,0.03226140950471005,-0.01785087719375926
-1.707e-05,0.02518331481129643,-0.01785087719375926
-1.706e-05,0.02518331481129643,-0.01087191289344047
-1.705e-05,0.02164426746458963,0.01006498000751588
-1.704e-05,0.02872236215800324,-0.003892948593121689
-1.703e-05,0.02164426746458963,0.006575497857356487
-1.702e-05,0.03226140950471005,0.003086015707197095
-1.701e-05,0.01810522011788282,-0.003892948593121689
-1.7e-05,0.02872236215800324,0.006575497857356487
-1.699e-05,0.01810522011788282,-0.01785087719375926
-1.698e-05,0.03580045685141686,-0.01785087719375926
-1.697e-05,0.02872236215800324,0.003086015707197095
-1.696e-05,0.02872236215800324,0.01006498000751588
-1.695e-05,0.04995664623824408,-0.007382430743281081
-1.694e-05,0.02518331481129643,0.003086015707197095
-1.693e-05,0.05349569358495088,-0.003892948593121689
-1.692e-05,0.02164426746458963,-0.01436139504359987
-1.691e-05,0.02518331481129643,-0.003892948593121689
-1.69e-05,0.02872236215800324,-0.03180880579439683
-1.689e-05,0.03580045685141686,-0.007382430743281081
-1.688e-05,0.02518331481129643,0.006575497857356487
-1.687e-05,0.02164426746458963,-0.01087191289344047
-1.686e-05,0.02518331481129643,0.01355446215767527
-1.685e-05,0.01810522011788282,-0.0004034664429622969
-1.684e-05,0.02518331481129643,-0.01087191289344047
-1.683e-05,0.02164426746458963,-0.01785087719375926
-1.682e-05,0.02164426746458963,-0.01436139504359987
-1.681e-05,0.01810522011788282,-0.007382430743281081
-1.68e-05,0.04641759889153727,0.003086015707197095
-1.679e-05,0.02872236215800324,-0.01436139504359987
-1.678e-05,0.03226140950471005,0.01006498000751588
-1.677e-05,0.01102712542446921,-0.01436139504359987
-1.676e-05,0.02518331481129643,-0.003892948593121689
-1.675e-05,0.03580045685141686,-0.003892948593121689
-1.674e-05,0.01456617277117602,-0.0004034664429622969
-1.673e-05,0.01810522011788282,0.003086015707197095
-1.672e-05,0.03580045685141686,-0.01436139504359987
-1.671e-05,0.03580045685141686,-0.0004034664429622969
-1.67e-05,0.03226140950471005,-0.007382430743281081
-1.669e-05,0.02872236215800324,-0.01436139504359987
-1.668e-05,0.01456617277117602,0.006575497857356487
-1.667e-05,0.02872236215800324,-0.01436139504359987
-1.666e-05,0.01456617277117602,-0.02482984149407804
-1.665e-05,0.02518331481129643,-0.01436139504359987
-1.664e-05,0.01102712542446921,0.01006498000751588
-1.663e-05,0.03226140950471005,-0.01436139504359987
-1.662e-05,0.01102712542446921,-0.01785087719375926
-1.661e-05,0.02164426746458963,-0.01087191289344047
-1.66e-05,0.03226140950471005,-0.01087191289344047
-1.659e-05,0.02872236215800324,-0.02134035934391865
-1.658e-05,0.01456617277117602,-0.01436139504359987
-1.657e-05,0.03580045685141686,-0.01436139504359987
-1.656e-05,0.03226140950471005,0.006575497857356487
-1.655e-05,0.01456617277117602,-0.01436139504359987
-1.654e-05,0.02872236215800324,-0.007382430743281081
-1.653e-05,0.03226140950471005,-0.01436139504359987
-1.652e-05,0.02518331481129643,-0.003892948593121689
-1.651e-05,0.01810522011788282,0.01355446215767527
-1.65e-05,0.01102712542446921,-0.003892948593121689
-1.649e-05,0.03226140950471005,-0.003892948593121689
-1.648e-05,0.03580045685141686,-0.02134035934391865
-1.647e-05,0.02872236215800324,-0.0004034664429622969
-1.646e-05,0.01102712542446921,-0.01087191289344047
-1.645e-05,0.03226140950471005,-0.01087191289344047
-1.644e-05,0.02518331481129643,-0.01436139504359987
-1.643e-05,0.04287855154483047,-0.01436139504359987
-1.642e-05,0.02872236215800324,-0.003892948593121689
-1.641e-05,0.02872236215800324,-0.0004034664429622969
-1.64e-05,0.02872236215800324,-0.01436139504359987
-1.639e-05,0.02872236215800324,0.003086015707197095
-1.638e-05,0.01456617277117602,-0.003892948593121689
-1.637e-05,0.02518331481129643,-0.007382430743281081
-1.636e-05,0.02164426746458963,-0.01785087719375926
-1.635e-05,0.02518331481129643,-0.0004034664429622969
-1.634e-05,0.01810522011788282,-0.003892948593121689
-1.633e-05,-0.003129063962358014,-0.01436139504359987
-1.632e-05,0.02164426746458963,0.006575497857356487
-1.631e-05,0.01810522011788282,0.006575497857356487
-1.63e-05,0.01102712542446921,-0.007382430743281081
-1.629e-05,0.007488078077762405,-0.007382430743281081
-1.628e-05,0.02164426746458963,-0.007382430743281081
-1.627e-05,0.02518331481129643,-0.01087191289344047
-1.626e-05,0.01810522011788282,-0.01087191289344047
-1.625e-05,0.01810522011788282,-0.01087191289344047
-1.624e-05,0.03226140950471005,-0.01436139504359987
-1.623e-05,0.01810522011788282,0.01704394430783467
-1.622e-05,0.02518331481129643,-0.01436139504359987
-1.621e-05,0.02164426746458963,-0.007382430743281081
-1.62e-05,0.01456617277117602,0.003086015707197095
-1.619e-05,0.03933950419812366,-0.007382430743281081
-1.618e-05,0.007488078077762405,-0.01087191289344047
-1.617e-05,0.03580045685141686,-0.0004034664429622969
-1.616e-05,0.01102712542446921,-0.007382430743281081
-1.615e-05,0.02872236215800324,-0.0004034664429622969
-1.614e-05,0.03226140950471005,-0.02134035934391865
-1.613e-05,0.03580045685141686,-0.01087191289344047
-1.612e-05,0.02872236215800324,-0.01087191289344047
-1.611e-05,0.03226140950471005,-0.01087191289344047
-1.61e-05,0.01456617277117602,-0.007382430743281081
-1.609e-05,0.02872236215800324,-0.007382430743281081
-1.608e-05,0.02872236215800324,-0.01087191289344047
-1.607e-05,0.02872236215800324,-0.0004034664429622969
-1.606e-05,0.007488078077762405,-0.01785087719375926
-1.605e-05,0.03226140950471005,0.01704394430783467
-1.604e-05,0.01810522011788282,-0.02134035934391865
-1.603e-05,0.04641759889153727,-0.01436139504359987
-1.602e-05,0.02164426746458963,-0.0004034664429622969
-1.601e-05,0.02872236215800324,0.003086015707197095
-1.6e-05,0.02872236215800324,-0.01785087719375926
-1.599e-05,0.03226140950471005,-0.01436139504359987
-1.598e-05,0.04287855154483047,-0.007382430743281081
-1.597e-05,0.02518331481129643,-0.01436139504359987
-1.596e-05,0.02164426746458963,-0.01785087719375926
-1.595e-05,0.03580045685141686,-0.02831932364423743
-1.594e-05,0.01810522011788282,-0.007382430743281081
-1.593e-05,0.01456617277117602,-0.02134035934391865
-1.592e-05,0.01456617277117602,-0.01087191289344047
-1.591e-05,0.02164426746458963,-0.007382430743281081
-1.59e-05,0.02872236215800324,-0.01436139504359987
-1.589e-05,0.02164426746458963,-0.01087191289344047
-1.588e-05,0.003949030731055598,-0.01087191289344047
-1.587e-05,0.01810522011788282,-0.007382430743281081
-1.586e-05,0.01456617277117602,-0.01087191289344047
-1.585e-05,0.02872236215800324,-0.01785087719375926
-1.584e-05,0.02164426746458963,-0.003892948593121689
-1.583e-05,0.03226140950471005,-0.0004034664429622969
-1.582e-05,0.02518331481129643,0.01704394430783467
-1.581e-05,0.01810522011788282,0.006575497857356487
-1.58e-05,0.02518331481129643,-0.01087191289344047
-1.579e-05,0.01102712542446921,-0.007382430743281081
-1.578e-05,0.02518331481129643,-0.007382430743281081
-1.577e-05,0.02164426746458963,-0.003892948593121689
-1.576e-05,0.02164426746458963,-0.007382430743281081
-1.575e-05,0.01102712542446921,-0.007382430743281081
-1.574e-05,0.01810522011788282,-0.01785087719375926
-1.573e-05,0.04287855154483047,0.01355446215767527
-1.572e-05,0.02872236215800324,-0.003892948593121689
-1.571e-05,0.03933950419812366,-0.0004034664429622969
-1.57e-05,0.03226140950471005,-0.01087191289344047
-1.569e-05,0.03226140950471005,-0.01785087719375926
-1.568e-05,0.02164426746458963,-0.007382430743281081
-1.567e-05,0.02518331481129643,-0.007382430743281081
-1.566e-05,0.01810522011788282,-0.007382430743281081
